Merilec;Meril;Kandidat;word;subject;gender;stressed;vowelNoIpa;vowel;f0;f1;f2;f3;f4;f1Bark;f2Bark
C;K-Meglič;Nataša Pirc Musar;svetla;f1;f;TRUE;@;ə;175.392516144352;551.274679909241;1432.48961816194;2582.57396644875;3755.46657616957;5.35532759343589;10.7906084573752
C;K-Meglič;Nataša Pirc Musar;prihodnost;f1;f;TRUE;o;o;158.997076896115;537.366512018308;1006.6884663228;2499.36446588465;3586.72410635673;5.2387952961168;8.56745599798938
C;K-Meglič;Nataša Pirc Musar;Slovenije;f1;f;TRUE;e;e;175.032023568441;439.584105103007;2043.67136409642;2562.27797393525;3870.03054282989;4.38137186346119;13.1551465289511
C;K-Meglič;Nataša Pirc Musar;številko;f1;f;TRUE;i;i;140.534633727158;341.19344809092;1927.52994339554;2391.63422911937;3778.55662857363;3.44506622092388;12.7630365900404
C;K-Meglič;Nataša Pirc Musar;pet;f1;f;TRUE;e;e;NA;435.378427378212;2063.73666568674;2653.40345381508;3669.6494344431;4.34292341978116;13.220596672712
Č;U-Tratar;Nataša Pirc Musar;vprašajmo;f1;f;TRUE;a;a;226.9162688;875.7397582;1413.069964;2331.377954;3446.5441;7.74952665594573;10.7014319415759
Č;U-Tratar;Nataša Pirc Musar;kakšno;f1;f;TRUE;a;a;168.8266274;835.7514448;1440.238041;2366.954291;3670.940289;7.48448078539432;10.8259055023848
Č;U-Tratar;Nataša Pirc Musar;želimo;f1;f;TRUE;i;i;131.9540579;289.0115275;2021.408322;2741.896865;3674.515553;2.91524648163459;13.0817556225925
Č;U-Tratar;Nataša Pirc Musar;želim;f1;f;TRUE;i;i;266.9518238;319.9800924;2041.916386;2390.933149;3558.913503;3.23260578144511;13.1493908288967
Č;U-Tratar;Nataša Pirc Musar;državo;f1;f;TRUE;a;a;203.7793986;789.2368431;1241.976567;2609.152561;3783.666891;7.16647759399729;9.8690116931015
Č;U-Tratar;Nataša Pirc Musar;počutili;f1;f;TRUE;i;i;180.9718995;357.7626267;1992.528545;2686.996123;3592.264752;3.60830817329358;12.9853205557558
Č;U-Tratar;Nataša Pirc Musar;omejene;f1;f;TRUE;E;ɛ;129.5285522;733.3491701;1909.152341;2753.398986;3870.201229;6.76986719458696;12.6988340574828
Č;U-Tratar;Nataša Pirc Musar;koli;f1;f;TRUE;o;o;167.0246965;463.2738464;596.6814989;2493.90054;3579.940315;4.59545119093148;5.7269510486119
Č;U-Tratar;Nataša Pirc Musar;način;f1;f;TRUE;i;i;128.1900283;332.9706682;2138.348346;2710.239043;3710.817286;3.36317828537673;13.458347089191
Č;U-Tratar;Nataša Pirc Musar;želim;f1;f;TRUE;i;i;281.067381;311.8516562;2040.316065;2661.400067;3624.943656;3.15014473123943;13.14413794656
Č;U-Tratar;Nataša Pirc Musar;predsednica;f1;f;TRUE;e;e;219.7525691;442.7437971;1982.43156;2560.135399;3757.040811;4.41016932416077;12.9512714728775
Č;U-Tratar;Nataša Pirc Musar;takšna;f1;f;TRUE;a;a;183.5258568;760.7214455;1392.764781;2562.086607;3584.910113;6.96615216492952;10.6070842327546
Č;U-Tratar;Nataša Pirc Musar;jasno;f1;f;TRUE;a;a;198.0361662;882.2510513;1400.139619;2539.263749;3356.036257;7.79197798802271;10.6414831649054
Č;U-Tratar;Nataša Pirc Musar;branila;f1;f;TRUE;i;i;184.5972369;373.4835856;2188.641903;2773.253346;3658.476483;3.76105008140067;13.6137826622246
Č;U-Tratar;Nataša Pirc Musar;pravice;f1;f;TRUE;i;i;192.299041;361.0255742;2087.936088;2704.43094;3658.739932;3.64018052359813;13.2986685615477
Č;U-Tratar;Nataša Pirc Musar;svoboščine;f1;f;TRUE;O;ɔ;151.0134286;645.0902738;956.5912008;2518.087539;3658.401015;6.10887559464504;8.26321383346882
Č;U-Tratar;Nataša Pirc Musar;vseh;f1;f;TRUE;@;ə;162.6043479;634.7173994;1468.154756;2682.931862;3719.824624;6.02823770320766;10.9517538325741
Č;U-Tratar;Nataša Pirc Musar;želim;f1;f;TRUE;i;i;257.9175651;361.7742816;2042.436592;2541.033434;3666.613614;3.64748123345221;13.1510974447337
Č;U-Tratar;Nataša Pirc Musar;Slovenijo;f1;f;TRUE;e;e;222.7289963;449.085054;2002.12024;2613.836915;3757.013808;4.4677356663888;13.0175049677947
Č;U-Tratar;Nataša Pirc Musar;mladi;f1;f;TRUE;a;a;180.2881346;913.1282968;1440.107503;2676.419756;3490.93058;7.99066705982957;10.825312183913
Č;U-Tratar;Nataša Pirc Musar;počutili;f1;f;TRUE;i;i;181.0652505;355.2743195;2008.156333;2518.219772;3653.272969;3.58394210421337;13.0376789848214
Č;U-Tratar;Nataša Pirc Musar;dobro;f1;f;TRUE;O;ɔ;171.3675997;698.2976684;1046.213267;2791.179067;3848.664387;6.51261253822345;8.80033527466965
Č;U-Tratar;Nataša Pirc Musar;želeli;f1;f;TRUE;e;e;179.1907049;437.5556054;2056.666916;2508.834499;3793.468098;4.36284409268867;13.1976107705915
Č;U-Tratar;Nataša Pirc Musar;ostati;f1;f;TRUE;a;a;178.1021227;786.7943245;1401.844759;2519.526495;3697.401553;7.14948136913554;10.6494150780387
Č;U-Tratar;Nataša Pirc Musar;starejši;f1;f;TRUE;E;ɛ;207.8204924;518.8409162;1872.807638;2494.915316;3737.796095;5.08154403754391;12.5700502808902
Č;U-Tratar;Nataša Pirc Musar;preskrbljeni;f1;f;TRUE;E;ɛ;181.3466254;716.3480766;1989.503124;2676.730467;3824.119899;6.64593204768946;12.9751364892755
Č;U-Tratar;Nataša Pirc Musar;Slovenijo;f1;f;TRUE;e;e;267.7597181;555.7821335;2089.676911;2616.597869;3723.571923;5.39281771967477;13.3042488092651
Č;U-Tratar;Nataša Pirc Musar;delimo;f1;f;TRUE;i;i;173.4707656;380.0249607;2042.818958;2606.616652;3711.35346;3.8240002211426;13.1523515723891
Č;U-Tratar;Nataša Pirc Musar;preteklosti;f1;f;TRUE;E;ɛ;154.3745317;632.6393523;1873.653268;2561.075407;3874.796798;6.01200555126049;12.5730744314772
Č;U-Tratar;Nataša Pirc Musar;ljudje;f1;f;TRUE;e;e;268.4808667;551.730681;2081.465687;2628.703988;3755.026644;5.35912643760074;13.2778854035486
Č;U-Tratar;Nataša Pirc Musar;imajo;f1;f;TRUE;a;a;212.8892298;866.7366539;1542.894353;2492.931089;3576.440498;7.69050743885145;11.2788053579188
Č;U-Tratar;Nataša Pirc Musar;prepirov;f1;f;TRUE;i;i;180.5389443;359.5250302;1959.597823;2515.049692;3594.54046;3.62553440215771;12.8736245571795
Č;U-Tratar;Nataša Pirc Musar;dovolj;f1;f;TRUE;O;ɔ;148.2405526;655.7372462;903.633517;2607.008859;3598.66848;6.19097917944997;7.93002620340541
Č;U-Tratar;Nataša Pirc Musar;želijo;f1;f;TRUE;i;i;232.5861449;385.876303;1904.074;2494.709505;3525.939368;3.88001244191774;12.6809850743024
Č;U-Tratar;Nataša Pirc Musar;predsednice;f1;f;TRUE;e;e;197.9676494;397.8349763;2093.161458;2575.886632;3762.309415;3.99362265460172;13.3154042037276
Č;U-Tratar;Nataša Pirc Musar;vmeščena;f1;f;TRUE;E;ɛ;167.211579;648.83745;1960.885892;2554.198579;3795.141644;6.13784817678081;12.8780287497742
Č;U-Tratar;Nataša Pirc Musar;strankarske;f1;f;TRUE;a;a;192.5800019;823.8524492;1382.978731;2290.938417;3060.155237;7.40414326589016;10.5612042108682
Č;U-Tratar;Nataša Pirc Musar;zdrahe;f1;f;TRUE;a;a;97.53384724;784.8447636;1423.85182;2514.75462;3820.955357;7.13589367499194;10.7510694217101
Č;U-Tratar;Nataša Pirc Musar;ideja;f1;f;TRUE;E;ɛ;229.5958539;620.5790258;1745.487806;2577.25589;3672.580702;5.91728315442313;12.0989791058241
Č;U-Tratar;Nataša Pirc Musar;leva;f1;f;TRUE;e;e;222.5378386;451.0877537;2088.561636;2591.104696;3860.023304;4.48585338739262;13.3006743222718
Č;U-Tratar;Nataša Pirc Musar;desna;f1;f;TRUE;e;e;187.4496877;427.4015857;2043.329686;2536.131902;3874.389578;4.26962674953877;13.1540263426808
Č;U-Tratar;Nataša Pirc Musar;važno;f1;f;TRUE;a;a;179.398335;862.239174;1354.304008;2542.541836;3778.775257;7.66088348992636;10.4252082026387
Č;U-Tratar;Nataša Pirc Musar;dobra;f1;f;TRUE;O;ɔ;184.8646983;709.0186991;1062.791304;2510.888718;3814.56443;6.59201504218791;8.89619982482257
Č;U-Tratar;Nataša Pirc Musar;vse;f1;f;TRUE;E;ɛ;105.8978114;626.7824874;1835.604509;2610.887834;3681.877212;5.96611576119951;12.4356703614929
Č;U-Tratar;Nataša Pirc Musar;želijo;f1;f;TRUE;i;i;251.025985;414.8513801;1892.33814;2293.334341;3483.201886;4.15331011939478;12.6395566924974
Č;U-Tratar;Nataša Pirc Musar;predsednice;f1;f;TRUE;e;e;233.3850164;474.7951313;2085.809797;2567.593008;3788.332197;4.69806100049844;13.2918461725599
Č;U-Tratar;Nataša Pirc Musar;zavzela;f1;f;TRUE;e;e;191.9567866;436.8577492;2093.958845;2573.280724;3872.047612;4.35646281155449;13.3179542543185
Č;U-Tratar;Nataša Pirc Musar;kakovostno;f1;f;TRUE;O;ɔ;203.8660192;684.1363158;1033.56671;2332.694925;3889.927365;6.40674320684507;8.72649106216176
Č;U-Tratar;Nataša Pirc Musar;zdravstvo;f1;f;TRUE;a;a;181.1274675;807.4441649;1270.889175;2406.676133;3517.884192;7.29222757572824;10.015870482156
Č;U-Tratar;Nataša Pirc Musar;pravno;f1;f;TRUE;a;a;190.7606329;859.6165537;1309.139077;2320.834209;3489.619069;7.64356522270903;10.2061656471888
Č;U-Tratar;Nataša Pirc Musar;državo;f1;f;TRUE;a;a;170.4380719;823.7766169;1345.012672;2604.558487;3693.739257;7.40362907246604;10.3806358477285
Č;U-Tratar;Nataša Pirc Musar;socialno;f1;f;TRUE;a;a;175.6028807;902.4937267;1377.233825;2426.4123;3350.169981;7.92271959450579;10.5341449728953
Č;U-Tratar;Nataša Pirc Musar;državo;f1;f;TRUE;a;a;170.309747;806.4739455;1369.066283;2510.851011;3630.568165;7.28556844734614;10.4955140411784
Č;U-Tratar;Nataša Pirc Musar;opozarjala;f1;f;TRUE;a;a;166.6266024;707.5068916;1347.732387;2552.581281;3794.248597;6.58085689170183;10.3937087732606
Č;U-Tratar;Nataša Pirc Musar;podnebne;f1;f;TRUE;e;e;162.9348962;481.9997528;2088.764463;2682.878518;3797.120793;4.76173410347448;13.301324534877
Č;U-Tratar;Nataša Pirc Musar;spremembe;f1;f;TRUE;e;e;141.3269842;434.8923946;2052.409286;2660.128918;3859.981244;4.33847138748937;13.1837288435784
Č;U-Tratar;Nataša Pirc Musar;vrednote;f1;f;TRUE;O;ɔ;190.2894332;766.8518537;1155.501042;2567.883743;3642.491997;7.0095728483748;9.41349946233143
Č;U-Tratar;Nataša Pirc Musar;živim;f1;f;TRUE;i;i;184.9009743;375.7021041;2049.414545;2601.614733;3692.843426;3.78243924181941;13.1739468817136
Č;U-Tratar;Nataša Pirc Musar;celo;f1;f;TRUE;e;e;180.0650321;448.3669623;1959.829695;2521.35296;3805.206932;4.46123200385674;12.8744175924204
Č;U-Tratar;Nataša Pirc Musar;svoje;f1;f;TRUE;O;ɔ;142.0069634;641.623235;1040.596581;2502.18272;3496.206228;6.08199465738551;8.76761585188249
Č;U-Tratar;Nataša Pirc Musar;življenje;f1;f;TRUE;E;ɛ;129.0870698;647.5064673;1893.351298;2457.639509;3115.533388;6.12756676196797;12.6431431613116
Č;U-Tratar;Nataša Pirc Musar;zavedam;f1;f;TRUE;e;e;188.3757566;491.691377;1918.717818;2568.103905;3758.295399;4.84679658257002;12.7323271695245
Č;U-Tratar;Nataša Pirc Musar;odgovornosti;f1;f;TRUE;o;o;180.0205763;544.9646364;911.2363661;2428.912128;3412.347549;5.3026180296427;7.9786157529847
Č;U-Tratar;Nataša Pirc Musar;predsednica;f1;f;TRUE;e;e;162.2900169;469.8043285;2041.948102;2572.434291;3824.214237;4.65373183360843;13.1494948908161
Č;U-Tratar;Nataša Pirc Musar;takšna;f1;f;TRUE;a;a;149.8046503;758.9249982;1418.016691;2695.542509;3972.201554;6.95339112524696;10.7242450092086
Č;U-Tratar;Nataša Pirc Musar;želite;f1;f;TRUE;i;i;195.8638959;362.9672101;2006.421625;2480.363769;3724.609739;3.6591038584062;13.0318874774186
Č;U-Tratar;Nataša Pirc Musar;takšno;f1;f;TRUE;a;a;173.7146938;807.4543498;1387.041811;2638.284126;3733.202468;7.29229745531393;10.5802857546317
Č;U-Tratar;Nataša Pirc Musar;Slovenijo;f1;f;TRUE;e;e;187.1130072;434.8081245;2049.36331;2679.903938;3864.833199;4.33769929439706;13.1737794015978
Č;U-Tratar;Nataša Pirc Musar;pojdite;f1;f;TRUE;i;i;224.6885499;337.2416868;1999.776784;2672.12058;3609.802513;3.40578510918567;13.0096560219441
Č;U-Tratar;Nataša Pirc Musar;nedeljo;f1;f;TRUE;e;e;157.734848;476.8825048;2001.387575;2619.760608;3830.95784;4.71654755758826;13.0150520480188
Č;U-Tratar;Nataša Pirc Musar;volitve;f1;f;TRUE;i;i;175.2957782;374.6914674;2192.811878;2564.699044;3653.523007;3.77270054148997;13.6265012276677
Č;U-Tratar;Nataša Pirc Musar;zaupajte;f1;f;TRUE;u;u;154.8821716;532.0840462;2371.43675;3087.696573;4189.198564;5.19419429447973;14.1483210599808
Č;U-Tratar;Nataša Pirc Musar;svoj;f1;f;TRUE;o;o;146.3171363;597.8573581;1131.275393;2287.054056;3383.970972;5.73639938302391;9.28132038737449
Č;U-Tratar;Nataša Pirc Musar;glas;f1;f;TRUE;a;a;128.1548044;825.4018969;1463.425751;2448.892089;3704.651888;7.41464342130211;10.9305799097145
Č;U-Tratar;Nataša Pirc Musar;svetla;f1;f;TRUE;@;ə;173.5989141;559.7642357;1479.405098;2634.966147;3712.425139;5.42582671842627;11.0018927393705
Č;U-Tratar;Nataša Pirc Musar;prihodnost;f1;f;TRUE;o;o;157.7726789;556.0835021;990.2265081;2493.090767;3585.254159;5.39531952093713;8.46862183777149
Č;U-Tratar;Nataša Pirc Musar;Slovenije;f1;f;TRUE;e;e;168.9845193;443.4859132;2148.612058;2708.09187;3877.651336;4.41692199675173;13.4903768235594
Č;U-Tratar;Nataša Pirc Musar;številko;f1;f;TRUE;i;i;139.3050102;357.0476259;2133.917974;2300.824075;3856.440012;3.60131208153774;13.4444717032135
Č;U-Tratar;Nataša Pirc Musar;pet;f1;f;TRUE;e;e;NA;409.2019825;2135.457687;2757.158636;3998.91882;4.100548696084;13.4492973005681
Č;U-Tratar;Nataša Pirc Musar;gospod;f1;f;TRUE;o;o;183.2499677;639.958428;845.7163296;2730.342283;3584.549907;6.06906145802421;7.55123563931657
Č;U-Tratar;Nataša Pirc Musar;Prebilič;f1;f;TRUE;e;e;179.5456437;421.7110909;1965.038128;2639.956233;3749.606321;4.21703854309914;12.8922064840232
Č;U-Tratar;Nataša Pirc Musar;sicer;f1;f;TRUE;i;i;174.4371922;341.1143295;1861.745891;2533.161836;3820.595503;3.44428109357875;12.5303678950119
Č;U-Tratar;Nataša Pirc Musar;zadnjič;f1;f;TRUE;a;a;159.2639457;815.8686276;1436.397936;2628.17508;3695.710154;7.34985342262672;10.8084324775305
Č;U-Tratar;Nataša Pirc Musar;Cankarjevem;f1;f;TRUE;a;a;161.6965138;836.5342302;1441.227436;2551.551622;3890.859104;7.48974188960957;10.8304009982354
Č;U-Tratar;Nataša Pirc Musar;domu;f1;f;TRUE;o;o;165.1039851;499.9720335;1020.019623;2675.13725;3615.579033;4.91894414879331;8.64669329475754
Č;U-Tratar;Nataša Pirc Musar;zagovarjal;f1;f;TRUE;a;a;151.8068348;848.510266;1292.901702;2593.11266;3573.5344;7.56986721674315;10.1259305524997
Č;U-Tratar;Nataša Pirc Musar;rezidenco;f1;f;TRUE;e;e;174.2254434;506.6484954;2052.90452;2641.201092;3948.121343;4.97676198372208;13.1853450591443
Č;U-Tratar;Nataša Pirc Musar;sama;f1;f;TRUE;a;a;175.6014091;919.8530997;1474.760929;2743.301437;3476.457229;8.03337484905949;10.9812350826703
Č;U-Tratar;Nataša Pirc Musar;imam;f1;f;TRUE;a;a;173.9311711;873.922196;1381.837676;2853.084173;3799.902898;7.73764196555239;10.5558371008323
Č;U-Tratar;Nataša Pirc Musar;malce;f1;f;TRUE;a;a;163.4028351;861.696594;1313.687492;2674.679244;3721.807891;7.65730324665799;10.2284984048074
Č;U-Tratar;Nataša Pirc Musar;drugačno;f1;f;TRUE;a;a;154.7704736;801.2646494;1399.923446;2438.241321;3471.026372;7.24973428047972;10.6404770035585
Č;U-Tratar;Nataša Pirc Musar;stališče;f1;f;TRUE;i;i;198.5321146;321.3985502;2136.88118;2642.233565;3765.429058;3.24693548113573;13.4537554272931
Č;U-Tratar;Nataša Pirc Musar;visoko;f1;f;TRUE;O;ɔ;148.9808068;727.7338136;1068.318761;2618.506685;3788.427731;6.72910558697895;8.92792971046155
Č;U-Tratar;Nataša Pirc Musar;moji;f1;f;TRUE;O;ɔ;155.9504565;799.352726;1186.917631;2580.498465;3462.820393;7.23654843077137;9.58188261606902
Č;U-Tratar;Nataša Pirc Musar;prioriteti;f1;f;TRUE;e;e;170.4104996;416.4879201;2047.893705;2782.141164;3713.296692;4.16854739990058;13.1689736435762
Č;U-Tratar;Nataša Pirc Musar;sama;f1;f;TRUE;a;a;150.5651338;926.1830129;1395.46367;2857.195005;3758.302006;8.0733929466237;10.6196903772765
Č;U-Tratar;Nataša Pirc Musar;osebno;f1;f;TRUE;e;e;159.3198937;461.7547385;2017.478185;2662.317435;3659.610691;4.58184900038753;13.0687144678331
Č;U-Tratar;Nataša Pirc Musar;potrebujem;f1;f;TRUE;u;u;168.7959663;497.9526189;1867.260831;2456.027811;3652.6215;4.90139424660006;12.5501806016523
Č;U-Tratar;Nataša Pirc Musar;rezidence;f1;f;TRUE;e;e;162.6963607;484.8795162;2098.390222;2668.927076;3856.41512;4.78707993918936;13.3321075782347
Č;U-Tratar;Nataša Pirc Musar;vendarle;f1;f;TRUE;@;ə;184.1872367;646.9262794;1384.877424;2491.283287;3542.14115;6.12308171073631;10.5701268599671
Č;U-Tratar;Nataša Pirc Musar;potrebno;f1;f;TRUE;e;e;170.4694976;474.2915537;1886.876971;2390.952032;3715.962429;4.69359638284481;12.620192214065
Č;U-Tratar;Nataša Pirc Musar;poudariti;f1;f;TRUE;a;a;160.0372498;822.4064632;1447.484111;2518.152194;3696.702258;7.39433369100003;10.8587688839498
Č;U-Tratar;Nataša Pirc Musar;Slovenija;f1;f;TRUE;e;e;168.4330903;485.0358038;2032.832004;2677.705827;3818.310547;4.78845377465143;13.1195164265969
Č;U-Tratar;Nataša Pirc Musar;edina;f1;f;TRUE;i;i;205.1250309;325.5855262;2064.959811;2854.974993;3504.931671;3.28912987169406;13.2245652956856
Č;U-Tratar;Nataša Pirc Musar;evropska;f1;f;TRUE;o;o;160.7651493;563.5658123;924.9325647;2305.287847;3801.91345;5.45724208186683;8.06550145574569
Č;U-Tratar;Nataša Pirc Musar;država;f1;f;TRUE;a;a;155.6929908;839.4438036;1412.630645;2475.062487;3924.858681;7.50927135296469;10.6994026766901
Č;U-Tratar;Nataša Pirc Musar;rezidence;f1;f;TRUE;e;e;156.4697746;436.1237881;2142.54349;2675.239391;3803.530572;4.34974737241456;13.4714581458831
Č;U-Tratar;Nataša Pirc Musar;nima;f1;f;TRUE;i;i;172.0339771;376.8871094;2175.276348;2812.023939;3608.121641;3.79384746459075;13.5728444007341
Č;U-Tratar;Nataša Pirc Musar;tridesetih;f1;f;TRUE;i;i;216.7795891;336.9580848;1967.423959;2569.461344;3692.506017;3.40296086387862;12.9003392991014
Č;U-Tratar;Nataša Pirc Musar;letih;f1;f;TRUE;e;e;170.6841397;446.1180211;2042.838812;2650.07472;3808.642747;4.44083852113916;13.1524166852612
Č;U-Tratar;Nataša Pirc Musar;nedvomno;f1;f;TRUE;E;ɛ;189.8386441;570.7042238;1790.013045;2459.577572;3903.311402;5.51597728023044;12.2673554119863
Č;U-Tratar;Nataša Pirc Musar;napočil;f1;f;TRUE;O;ɔ;182.2661242;540.5708483;929.9399381;2375.31651;3599.972681;5.26575837764236;8.09706155646004
Č;U-Tratar;Nataša Pirc Musar;čas;f1;f;TRUE;a;a;167.1834419;716.1173549;1459.507673;2552.83422;3841.400249;6.64423929474364;10.9129925167564
Č;U-Tratar;Nataša Pirc Musar;zunanji;f1;f;TRUE;a;a;178.695393;882.4416692;1456.50311;2765.448466;3788.54279;7.79321781924572;10.8994783648243
Č;U-Tratar;Nataša Pirc Musar;videz;f1;f;TRUE;i;i;159.4511543;359.3580997;2006.908335;2542.708933;3645.122922;3.6239038987568;13.0335129217953
Č;U-Tratar;Nataša Pirc Musar;državnosti;f1;f;TRUE;a;a;152.0193503;870.3264826;1352.989169;2611.224202;3805.982338;7.71408531734875;10.4189158492598
Č;U-Tratar;Nataša Pirc Musar;predstavimo;f1;f;TRUE;a;a;156.812769;869.7594378;1365.04927;2550.544972;3909.771936;7.71036496386661;10.4764447041111
Č;U-Tratar;Nataša Pirc Musar;svetu;f1;f;TRUE;e;e;164.192682;439.5248283;2117.724733;2644.012327;3739.69326;4.38083088941047;13.3934999440385
Č;U-Tratar;Nataša Pirc Musar;domovini;f1;f;TRUE;i;i;195.985837;325.3076174;1983.57481;2608.594248;3515.572594;3.28633402702104;12.955135497176
Č;U-Tratar;Nataša Pirc Musar;doma;f1;f;TRUE;a;a;188.2902876;905.0019628;1382.295231;2797.721142;3698.016489;7.93879092500006;10.5579897141887
Č;U-Tratar;Nataša Pirc Musar;nenazadnje;f1;f;TRUE;a;a;182.3015283;796.825846;1416.78208;2604.058797;3731.678914;7.21909338660488;10.7185575512175
Č;U-Tratar;Nataša Pirc Musar;seveda;f1;f;TRUE;e;e;174.7965355;528.65624;1837.168172;2434.665625;3733.413349;5.16515128951679;12.4413714168675
Č;U-Tratar;Nataša Pirc Musar;pogovarjati;f1;f;TRUE;a;a;161.4272217;833.3905945;1323.603475;2469.580017;3799.64616;7.46859564306448;10.276971497906
Č;U-Tratar;Nataša Pirc Musar;stroških;f1;f;TRUE;o;o;171.1436634;696.9277041;1132.957226;3096.917329;4088.134027;6.50242008357551;9.29056362555723
Č;U-Tratar;Nataša Pirc Musar;prepričana;f1;f;TRUE;i;i;216.7863751;373.9980374;1944.058834;2425.711447;3718.097167;3.76601363069852;12.8202643161089
Č;U-Tratar;Nataša Pirc Musar;malo;f1;f;TRUE;a;a;221.4950138;911.5744197;1330.335074;2728.182174;3433.088032;7.98077026752113;10.3097116195771
Č;U-Tratar;Nataša Pirc Musar;stroški;f1;f;TRUE;o;o;158.0058002;522.874469;1069.275372;2607.512663;3865.049376;5.11598198133472;8.93340929857201
Č;U-Tratar;Nataša Pirc Musar;rezidenco;f1;f;TRUE;e;e;159.8199691;461.6396832;2070.945358;2688.183682;3788.721744;4.58081809257328;13.2439512984934
Č;U-Tratar;Nataša Pirc Musar;urediti;f1;f;TRUE;i;i;196.4815692;379.0190227;2078.316337;2710.885157;3720.884041;3.81434260686656;13.2677454823074
Č;U-Tratar;Nataša Pirc Musar;nenazadnje;f1;f;TRUE;a;a;167.7575263;799.708137;1507.93321;2568.098998;3781.263205;7.23900095539704;11.127574385667
Č;U-Tratar;Nataša Pirc Musar;varovanje;f1;f;TRUE;a;a;189.6117873;975.1366071;1377.15126;2801.595723;3619.510763;8.37705133557018;10.533755402145
Č;U-Tratar;Nataša Pirc Musar;predsednika;f1;f;TRUE;e;e;170.5164631;424.1011225;2055.779122;2627.406171;3734.570467;4.23915638641288;13.1947185630495
Č;U-Tratar;Nataša Pirc Musar;Republike;f1;f;TRUE;u;u;163.5272315;372.7455208;790.0813512;2505.467137;3458.497647;3.75392523896943;7.17234706563469
Č;U-Tratar;Nataša Pirc Musar;rezidence;f1;f;TRUE;e;e;161.925152;432.2746286;2120.636144;2737.03231;3865.528779;4.31446169106774;13.4026940737503
Č;U-Tratar;Nataša Pirc Musar;nima;f1;f;TRUE;i;i;191.618909;371.1337452;2154.529866;2799.364975;3568.653769;3.73835042360829;13.5087717646136
Č;U-Tratar;Nataša Pirc Musar;zelo;f1;f;TRUE;o;o;167.7396896;518.3204808;886.3511726;2696.297128;3508.895007;5.07709246358741;7.81860967478571
Č;U-Tratar;Nataša Pirc Musar;zelo;f1;f;TRUE;o;o;143.3903491;539.922265;1060.986092;2612.530774;3550.509769;5.26030641364763;8.88581200980915
Č;U-Tratar;Nataša Pirc Musar;drago;f1;f;TRUE;a;a;352.5108353;759.5433492;1433.376502;2429.469508;3772.576385;6.95778547620586;10.7946567234643
Č;U-Tratar;Nataša Pirc Musar;pomilostitev;f1;f;TRUE;i;i;252.3367715;303.2580092;1976.657412;2517.482179;3663.534503;3.06232009501464;12.9317213715827
Č;U-Tratar;Nataša Pirc Musar;akt;f1;f;TRUE;a;a;168.8463232;865.5335897;1272.909311;2630.098308;3919.654547;7.68259234873254;10.0260333881911
Č;U-Tratar;Nataša Pirc Musar;milosti;f1;f;TRUE;i;i;206.1766835;287.665725;2069.109098;2580.59725;3510.167493;2.90125670399677;13.2380101402357
Č;U-Tratar;Nataša Pirc Musar;pridobitev;f1;f;TRUE;i;i;174.051874;345.9007407;1942.465444;2594.370828;3464.429569;3.49168172050277;12.8147686599528
Č;U-Tratar;Nataša Pirc Musar;demokratičnih;f1;f;TRUE;a;a;130.8918844;761.7036108;1464.792702;2369.580612;3496.13967;6.97312184049515;10.9367063842102
Č;U-Tratar;Nataša Pirc Musar;držav;f1;f;TRUE;a;a;125.4721563;745.6782239;1229.355477;2391.840868;3788.810505;6.85876966454008;9.80406924253304
Č;U-Tratar;Nataša Pirc Musar;prav;f1;f;TRUE;a;a;181.4362916;757.4787543;1280.91596;2492.415984;3847.77339;6.94310549186397;10.0661886427934
Č;U-Tratar;Nataša Pirc Musar;predsednik;f1;f;TRUE;e;e;186.8024846;384.0903287;1931.489571;2679.418624;3771.422422;3.8629457778864;12.7767902287101
Č;U-Tratar;Nataša Pirc Musar;pristojnosti;f1;f;TRUE;o;o;179.8218071;528.7451215;1108.093142;2741.964586;3493.531488;5.16590537213033;9.15287980907067
Č;U-Tratar;Nataša Pirc Musar;vendrale;f1;f;TRUE;@;ə;178.4732631;650.6338504;1428.765925;2591.906693;3840.263275;6.15170817081504;10.7735881784163
Č;U-Tratar;Nataša Pirc Musar;rada;f1;f;TRUE;a;a;155.5675547;804.3408964;1378.895581;2442.438285;3571.221789;7.27091176908292;10.5419816267923
Č;U-Tratar;Nataša Pirc Musar;povedala;f1;f;TRUE;e;e;162.384041;467.1187687;1917.554885;2351.915143;3669.388456;4.62980278771226;12.7282640327604
Č;U-Tratar;Nataša Pirc Musar;zakaj;f1;f;TRUE;a;a;155.7371074;877.9764906;1552.378682;2421.493555;3833.286639;7.76413132594679;11.3193124553191
Č;U-Tratar;Nataša Pirc Musar;gospodu;f1;f;TRUE;o;o;179.5698433;492.6207255;895.0321936;2527.149093;3450.856302;4.85491806472138;7.87474344359631
Č;U-Tratar;Nataša Pirc Musar;Kučanu;f1;f;TRUE;u;u;235.0648854;617.7850952;2119.351918;3479.7518;4040.603143;5.89521303779474;13.3986401525851
Č;U-Tratar;Nataša Pirc Musar;tako;f1;f;TRUE;o;o;163.032333;530.1021323;818.1977519;2383.292977;3425.068425;5.17741174934698;7.36572366237685
Č;U-Tratar;Nataša Pirc Musar;veliko;f1;f;TRUE;i;i;169.7708581;354.2723139;2024.810266;2541.853984;3704.104688;3.57411543992113;13.0930233330412
